회차,등위,상호,구분,주소,구글맵링크
280,1,GS25(마산상남),자동,경남 마산시 상남동  230-25,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%82%A8%20%EB%A7%88%EC%82%B0%EC%8B%9C%20%EC%83%81%EB%82%A8%EB%8F%99%20%20230-25
280,1,복권명당,수동,경남 창원시 마산회원구 팔용로 249 1층,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%82%A8%20%EC%B0%BD%EC%9B%90%EC%8B%9C%20%EB%A7%88%EC%82%B0%ED%9A%8C%EC%9B%90%EA%B5%AC%20%ED%8C%94%EC%9A%A9%EB%A1%9C%20249%201%EC%B8%B5
281,1,행운의 집,수동,서울 강동구 구천면로 222,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EA%B0%95%EB%8F%99%EA%B5%AC%20%EA%B5%AC%EC%B2%9C%EB%A9%B4%EB%A1%9C%20222
281,1,복권왕국,수동,서울 광진구 자양동  624-23 1층,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EA%B4%91%EC%A7%84%EA%B5%AC%20%EC%9E%90%EC%96%91%EB%8F%99%20%20624-23%201%EC%B8%B5
281,1,담배 소매점,자동,서울 용산구 용문동  32-111 (6/4),https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%9A%A9%EB%AC%B8%EB%8F%99%20%2032-111%20%286/4%29
281,1,종합복권슈퍼,수동,경기 시흥시 마유로 336 정일빌딩104,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%8B%9C%ED%9D%A5%EC%8B%9C%20%EB%A7%88%EC%9C%A0%EB%A1%9C%20336%20%EC%A0%95%EC%9D%BC%EB%B9%8C%EB%94%A9104
281,1,로또복권방,자동,충남 아산시 탕정면로 213 이마트 편의점,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EB%82%A8%20%EC%95%84%EC%82%B0%EC%8B%9C%20%ED%83%95%EC%A0%95%EB%A9%B4%EB%A1%9C%20213%20%EC%9D%B4%EB%A7%88%ED%8A%B8%20%ED%8E%B8%EC%9D%98%EC%A0%90
281,1,복권나라,자동,경북 경산시 경안로 79,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%B6%81%20%EA%B2%BD%EC%82%B0%EC%8B%9C%20%EA%B2%BD%EC%95%88%EB%A1%9C%2079
282,1,경북윤업사,자동,대구 남구 대명동  810-4,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%EA%B5%AC%20%EB%82%A8%EA%B5%AC%20%EB%8C%80%EB%AA%85%EB%8F%99%20%20810-4
282,1,코사마트금강점,수동,대구 달서구 용산로 204 1층 코사마트,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%EA%B5%AC%20%EB%8B%AC%EC%84%9C%EA%B5%AC%20%EC%9A%A9%EC%82%B0%EB%A1%9C%20204%201%EC%B8%B5%20%EC%BD%94%EC%82%AC%EB%A7%88%ED%8A%B8
282,1,인천연수점로또판매,자동,인천 연수구 연수동  631,https://www.google.com/maps/search/?api=1&query=%EC%9D%B8%EC%B2%9C%20%EC%97%B0%EC%88%98%EA%B5%AC%20%EC%97%B0%EC%88%98%EB%8F%99%20%20631
282,1,로또판매점,수동,경기 고양시 일산동구 정발산로 24 1층 K-114호,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EA%B3%A0%EC%96%91%EC%8B%9C%20%EC%9D%BC%EC%82%B0%EB%8F%99%EA%B5%AC%20%EC%A0%95%EB%B0%9C%EC%82%B0%EB%A1%9C%2024%201%EC%B8%B5%20K-114%ED%98%B8
282,1,흥부네대박났네,자동,경기 광주시 경충대로 1014,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EA%B4%91%EC%A3%BC%EC%8B%9C%20%EA%B2%BD%EC%B6%A9%EB%8C%80%EB%A1%9C%201014
282,1,삼성복권방,수동,경기 동두천시 어수로 100-1,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EB%8F%99%EB%91%90%EC%B2%9C%EC%8B%9C%20%EC%96%B4%EC%88%98%EB%A1%9C%20100-1
282,1,행운의집,자동,경북 안동시 북문동  23-7,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%B6%81%20%EC%95%88%EB%8F%99%EC%8B%9C%20%EB%B6%81%EB%AC%B8%EB%8F%99%20%2023-7
283,1,로또하는날,자동,부산 연제구 연산동  1505-49,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%EC%97%B0%EC%A0%9C%EA%B5%AC%20%EC%97%B0%EC%82%B0%EB%8F%99%20%201505-49
283,1,상동매표,자동,경기 부천시 원미구 상동 상동 412,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EB%B6%80%EC%B2%9C%EC%8B%9C%20%EC%9B%90%EB%AF%B8%EA%B5%AC%20%EC%83%81%EB%8F%99%20%EC%83%81%EB%8F%99%20412
283,1,GS25(양산문성),자동,경남 양산시 웅상읍 평산리 평산리 31-5,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%82%A8%20%EC%96%91%EC%82%B0%EC%8B%9C%20%EC%9B%85%EC%83%81%EC%9D%8D%20%ED%8F%89%EC%82%B0%EB%A6%AC%20%ED%8F%89%EC%82%B0%EB%A6%AC%2031-5
284,1,하이마트,자동,인천 서구 심곡동  333-7,https://www.google.com/maps/search/?api=1&query=%EC%9D%B8%EC%B2%9C%20%EC%84%9C%EA%B5%AC%20%EC%8B%AC%EA%B3%A1%EB%8F%99%20%20333-7
284,1,대박나라 베팅숍,자동,경기 부천시 성주로 84,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EB%B6%80%EC%B2%9C%EC%8B%9C%20%EC%84%B1%EC%A3%BC%EB%A1%9C%2084
284,1,현대보석,수동,전북 전주시 덕진구 시천로 96-14,https://www.google.com/maps/search/?api=1&query=%EC%A0%84%EB%B6%81%20%EC%A0%84%EC%A3%BC%EC%8B%9C%20%EB%8D%95%EC%A7%84%EA%B5%AC%20%EC%8B%9C%EC%B2%9C%EB%A1%9C%2096-14
285,1,대박찬스,자동,충북 청주시 흥덕구 가경로161번길 3,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EB%B6%81%20%EC%B2%AD%EC%A3%BC%EC%8B%9C%20%ED%9D%A5%EB%8D%95%EA%B5%AC%20%EA%B0%80%EA%B2%BD%EB%A1%9C161%EB%B2%88%EA%B8%B8%203
285,1,훼미리마트(포항제일),자동,경북 포항시 북구 죽도동 죽도동 618-2,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%B6%81%20%ED%8F%AC%ED%95%AD%EC%8B%9C%20%EB%B6%81%EA%B5%AC%20%EC%A3%BD%EB%8F%84%EB%8F%99%20%EC%A3%BD%EB%8F%84%EB%8F%99%20618-2
285,1,운수대통,자동,경남 거제시 능포동  727-2 동헌상가  가-111,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%82%A8%20%EA%B1%B0%EC%A0%9C%EC%8B%9C%20%EB%8A%A5%ED%8F%AC%EB%8F%99%20%20727-2%20%EB%8F%99%ED%97%8C%EC%83%81%EA%B0%80%20%20%EA%B0%80-111
286,1,스파,자동,서울 노원구 동일로 1493 주공10단지종합상가111,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EB%85%B8%EC%9B%90%EA%B5%AC%20%EB%8F%99%EC%9D%BC%EB%A1%9C%201493%20%EC%A3%BC%EA%B3%B510%EB%8B%A8%EC%A7%80%EC%A2%85%ED%95%A9%EC%83%81%EA%B0%80111
286,1,신문가판점,자동,서울 송파구 가락동  95-1번지,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%86%A1%ED%8C%8C%EA%B5%AC%20%EA%B0%80%EB%9D%BD%EB%8F%99%20%2095-1%EB%B2%88%EC%A7%80
286,1,토토와로또 복권방,자동,충남 서산시 동문동  288-10,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EB%82%A8%20%EC%84%9C%EC%82%B0%EC%8B%9C%20%EB%8F%99%EB%AC%B8%EB%8F%99%20%20288-10
287,1,덕성상회,자동,서울 강서구 외발산동  424 수협2층 29호,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EA%B0%95%EC%84%9C%EA%B5%AC%20%EC%99%B8%EB%B0%9C%EC%82%B0%EB%8F%99%20%20424%20%EC%88%98%ED%98%912%EC%B8%B5%2029%ED%98%B8
287,1,-,자동,서울 동작구 사당동  147-78,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EB%8F%99%EC%9E%91%EA%B5%AC%20%EC%82%AC%EB%8B%B9%EB%8F%99%20%20147-78
287,1,로또복권판매점,자동,서울 마포구 신수동  88-9,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EB%A7%88%ED%8F%AC%EA%B5%AC%20%EC%8B%A0%EC%88%98%EB%8F%99%20%2088-9
287,1,후생사제3매장,수동,대전 동구 비래서로42번길 105,https://www.google.com/maps/search/?api=1&query=%EB%8C%80%EC%A0%84%20%EB%8F%99%EA%B5%AC%20%EB%B9%84%EB%9E%98%EC%84%9C%EB%A1%9C42%EB%B2%88%EA%B8%B8%20105
287,1,행운로또,자동,강원 춘천시 금강로 81 신한은행강원영업부지점앞 가판,https://www.google.com/maps/search/?api=1&query=%EA%B0%95%EC%9B%90%20%EC%B6%98%EC%B2%9C%EC%8B%9C%20%EA%B8%88%EA%B0%95%EB%A1%9C%2081%20%EC%8B%A0%ED%95%9C%EC%9D%80%ED%96%89%EA%B0%95%EC%9B%90%EC%98%81%EC%97%85%EB%B6%80%EC%A7%80%EC%A0%90%EC%95%9E%20%EA%B0%80%ED%8C%90
287,1,영신슈퍼,자동,충북 청주시 서원구 청남로 2119-1,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EB%B6%81%20%EC%B2%AD%EC%A3%BC%EC%8B%9C%20%EC%84%9C%EC%9B%90%EA%B5%AC%20%EC%B2%AD%EB%82%A8%EB%A1%9C%202119-1
287,1,로또복권방,자동,충남 당진시 당진중앙1로 21,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EB%82%A8%20%EB%8B%B9%EC%A7%84%EC%8B%9C%20%EB%8B%B9%EC%A7%84%EC%A4%91%EC%95%991%EB%A1%9C%2021
288,1,성원식품,자동,서울 서초구 서초3동  1451-2 성원빌딩 102,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%84%9C%EC%B4%88%EA%B5%AC%20%EC%84%9C%EC%B4%883%EB%8F%99%20%201451-2%20%EC%84%B1%EC%9B%90%EB%B9%8C%EB%94%A9%20102
288,1,㈜ Cspace 다대제일점,수동,부산 사하구 다대동  820-12  4/5,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%EC%82%AC%ED%95%98%EA%B5%AC%20%EB%8B%A4%EB%8C%80%EB%8F%99%20%20820-12%20%204/5
288,1,대승복권,자동,부산 해운대구 좌동  1484-1 대승플라자빌딩 101,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%ED%95%B4%EC%9A%B4%EB%8C%80%EA%B5%AC%20%EC%A2%8C%EB%8F%99%20%201484-1%20%EB%8C%80%EC%8A%B9%ED%94%8C%EB%9D%BC%EC%9E%90%EB%B9%8C%EB%94%A9%20101
288,1,로또명당,수동,충북 진천군 생거진천로 1401 휴게소내,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EB%B6%81%20%EC%A7%84%EC%B2%9C%EA%B5%B0%20%EC%83%9D%EA%B1%B0%EC%A7%84%EC%B2%9C%EB%A1%9C%201401%20%ED%9C%B4%EA%B2%8C%EC%86%8C%EB%82%B4
290,1,로또잭팟,자동,서울 관악구 신림동  727-5,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EA%B4%80%EC%95%85%EA%B5%AC%20%EC%8B%A0%EB%A6%BC%EB%8F%99%20%20727-5
290,1,신수칼라,자동,서울 마포구 신수동  339-3,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EB%A7%88%ED%8F%AC%EA%B5%AC%20%EC%8B%A0%EC%88%98%EB%8F%99%20%20339-3
290,1,GS25(양재공원),자동,서울 서초구 양재동  321-2,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%84%9C%EC%B4%88%EA%B5%AC%20%EC%96%91%EC%9E%AC%EB%8F%99%20%20321-2
290,1,원스탑,자동,서울 송파구 백제고분로7길 39,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%86%A1%ED%8C%8C%EA%B5%AC%20%EB%B0%B1%EC%A0%9C%EA%B3%A0%EB%B6%84%EB%A1%9C7%EA%B8%B8%2039
290,1,조이풀이삭토스트,자동,부산 동래구 중앙대로 1520 북쪽출구 빵집,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%EB%8F%99%EB%9E%98%EA%B5%AC%20%EC%A4%91%EC%95%99%EB%8C%80%EB%A1%9C%201520%20%EB%B6%81%EC%AA%BD%EC%B6%9C%EA%B5%AC%20%EB%B9%B5%EC%A7%91
290,1,㈜ Cspace 중앙제일점,수동,부산 중구 동광동3가  17-2,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%EC%A4%91%EA%B5%AC%20%EB%8F%99%EA%B4%91%EB%8F%993%EA%B0%80%20%2017-2
290,1,대광슈퍼,수동,경기 군포시 고산로 679 미성프라자106호,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EA%B5%B0%ED%8F%AC%EC%8B%9C%20%EA%B3%A0%EC%82%B0%EB%A1%9C%20679%20%EB%AF%B8%EC%84%B1%ED%94%84%EB%9D%BC%EC%9E%90106%ED%98%B8
290,1,로또판매점,자동,경기 안산시 상록구 안산천동로1길 29 현대2차아파트상가18호,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%95%88%EC%82%B0%EC%8B%9C%20%EC%83%81%EB%A1%9D%EA%B5%AC%20%EC%95%88%EC%82%B0%EC%B2%9C%EB%8F%99%EB%A1%9C1%EA%B8%B8%2029%20%ED%98%84%EB%8C%802%EC%B0%A8%EC%95%84%ED%8C%8C%ED%8A%B8%EC%83%81%EA%B0%8018%ED%98%B8
290,1,신봤다대박복권방,자동,경기 안산시 상록구 본오동 본오동 882-2  1층 우측상가,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%95%88%EC%82%B0%EC%8B%9C%20%EC%83%81%EB%A1%9D%EA%B5%AC%20%EB%B3%B8%EC%98%A4%EB%8F%99%20%EB%B3%B8%EC%98%A4%EB%8F%99%20882-2%20%201%EC%B8%B5%20%EC%9A%B0%EC%B8%A1%EC%83%81%EA%B0%80
290,1,행운복권방,자동,경기 포천시 솔모루로 86-1,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%ED%8F%AC%EC%B2%9C%EC%8B%9C%20%EC%86%94%EB%AA%A8%EB%A3%A8%EB%A1%9C%2086-1
290,1,원동슈퍼,자동,충남 보령시 대천로 28,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EB%82%A8%20%EB%B3%B4%EB%A0%B9%EC%8B%9C%20%EB%8C%80%EC%B2%9C%EB%A1%9C%2028
290,1,명성복권방,자동,전남 순천시 기적의도서관길 25 명성복권방,https://www.google.com/maps/search/?api=1&query=%EC%A0%84%EB%82%A8%20%EC%88%9C%EC%B2%9C%EC%8B%9C%20%EA%B8%B0%EC%A0%81%EC%9D%98%EB%8F%84%EC%84%9C%EA%B4%80%EA%B8%B8%2025%20%EB%AA%85%EC%84%B1%EB%B3%B5%EA%B6%8C%EB%B0%A9
290,1,훼미리마트(구미사곡),수동,경북 구미시 사곡동  481-7,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%B6%81%20%EA%B5%AC%EB%AF%B8%EC%8B%9C%20%EC%82%AC%EA%B3%A1%EB%8F%99%20%20481-7
291,1,바이복,수동,서울 강남구 일원로5길 19,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EA%B0%95%EB%82%A8%EA%B5%AC%20%EC%9D%BC%EC%9B%90%EB%A1%9C5%EA%B8%B8%2019
291,1,신명,자동,서울 강서구 방화동로 10-2 1층,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EA%B0%95%EC%84%9C%EA%B5%AC%20%EB%B0%A9%ED%99%94%EB%8F%99%EB%A1%9C%2010-2%201%EC%B8%B5
291,1,월드사진관,자동,부산 사하구 윤공단로14번길 53,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%EC%82%AC%ED%95%98%EA%B5%AC%20%EC%9C%A4%EA%B3%B5%EB%8B%A8%EB%A1%9C14%EB%B2%88%EA%B8%B8%2053
291,1,찬스센타 백운점,자동,인천 부평구 신촌로7번길 3,https://www.google.com/maps/search/?api=1&query=%EC%9D%B8%EC%B2%9C%20%EB%B6%80%ED%8F%89%EA%B5%AC%20%EC%8B%A0%EC%B4%8C%EB%A1%9C7%EB%B2%88%EA%B8%B8%203
291,1,행운방,자동,경기 용인시 기흥구 보정동 1804-4엔림프라자101호,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%9A%A9%EC%9D%B8%EC%8B%9C%20%EA%B8%B0%ED%9D%A5%EA%B5%AC%20%EB%B3%B4%EC%A0%95%EB%8F%99%201804-4%EC%97%94%EB%A6%BC%ED%94%84%EB%9D%BC%EC%9E%90101%ED%98%B8
291,1,선경로또,자동,충북 제천시 용두대로 59 1층,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EB%B6%81%20%EC%A0%9C%EC%B2%9C%EC%8B%9C%20%EC%9A%A9%EB%91%90%EB%8C%80%EB%A1%9C%2059%201%EC%B8%B5
291,1,k마트,자동,경북 포항시 북구 득량동 득량동 170-1,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%B6%81%20%ED%8F%AC%ED%95%AD%EC%8B%9C%20%EB%B6%81%EA%B5%AC%20%EB%93%9D%EB%9F%89%EB%8F%99%20%EB%93%9D%EB%9F%89%EB%8F%99%20170-1
292,1,세계주류백화점,수동,서울 성동구 금호동4가  614번지,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%84%B1%EB%8F%99%EA%B5%AC%20%EA%B8%88%ED%98%B8%EB%8F%994%EA%B0%80%20%20614%EB%B2%88%EC%A7%80
292,1,버스판매소,수동,서울 영등포구 영중로 2 1층(영등포동3가),https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%98%81%EB%93%B1%ED%8F%AC%EA%B5%AC%20%EC%98%81%EC%A4%91%EB%A1%9C%202%201%EC%B8%B5%28%EC%98%81%EB%93%B1%ED%8F%AC%EB%8F%993%EA%B0%80%29
292,1,도로가판집,자동,서울 용산구 한강로3가  40-592,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%ED%95%9C%EA%B0%95%EB%A1%9C3%EA%B0%80%20%2040-592
292,1,로또복권,자동,서울 중구 을지로2가  157 가판대98호,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%A4%91%EA%B5%AC%20%EC%9D%84%EC%A7%80%EB%A1%9C2%EA%B0%80%20%20157%20%EA%B0%80%ED%8C%90%EB%8C%8098%ED%98%B8
292,1,정원상회,자동,부산 남구 대연2동  1757-2,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%EB%82%A8%EA%B5%AC%20%EB%8C%80%EC%97%B02%EB%8F%99%20%201757-2
292,1,대동슈퍼,수동,인천 남동구 만수로 81,https://www.google.com/maps/search/?api=1&query=%EC%9D%B8%EC%B2%9C%20%EB%82%A8%EB%8F%99%EA%B5%AC%20%EB%A7%8C%EC%88%98%EB%A1%9C%2081
292,1,훼미리마트(일산동문),수동,경기 고양시 일산서구 일산동 일산동 957-3,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EA%B3%A0%EC%96%91%EC%8B%9C%20%EC%9D%BC%EC%82%B0%EC%84%9C%EA%B5%AC%20%EC%9D%BC%EC%82%B0%EB%8F%99%20%EC%9D%BC%EC%82%B0%EB%8F%99%20957-3
292,1,대성식품,수동,경기 수원시 팔달구 교동 교동 90-7,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%88%98%EC%9B%90%EC%8B%9C%20%ED%8C%94%EB%8B%AC%EA%B5%AC%20%EA%B5%90%EB%8F%99%20%EA%B5%90%EB%8F%99%2090-7
292,1,한아름알뜰매장,수동,경기 안산시 단원구 화정천서로5길 38,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%95%88%EC%82%B0%EC%8B%9C%20%EB%8B%A8%EC%9B%90%EA%B5%AC%20%ED%99%94%EC%A0%95%EC%B2%9C%EC%84%9C%EB%A1%9C5%EA%B8%B8%2038
292,1,복권방,수동,경기 평택시 평택항로 1-6 1층 개그스토리편의점,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%ED%8F%89%ED%83%9D%EC%8B%9C%20%ED%8F%89%ED%83%9D%ED%95%AD%EB%A1%9C%201-6%201%EC%B8%B5%20%EA%B0%9C%EA%B7%B8%EC%8A%A4%ED%86%A0%EB%A6%AC%ED%8E%B8%EC%9D%98%EC%A0%90
292,1,동부매점,수동,강원 강릉시 홍제동  992-2 고속버스터미널 동부매점,https://www.google.com/maps/search/?api=1&query=%EA%B0%95%EC%9B%90%20%EA%B0%95%EB%A6%89%EC%8B%9C%20%ED%99%8D%EC%A0%9C%EB%8F%99%20%20992-2%20%EA%B3%A0%EC%86%8D%EB%B2%84%EC%8A%A4%ED%84%B0%EB%AF%B8%EB%84%90%20%EB%8F%99%EB%B6%80%EB%A7%A4%EC%A0%90
292,1,봉의산마트,수동,강원 춘천시 춘천로 326 1층,https://www.google.com/maps/search/?api=1&query=%EA%B0%95%EC%9B%90%20%EC%B6%98%EC%B2%9C%EC%8B%9C%20%EC%B6%98%EC%B2%9C%EB%A1%9C%20326%201%EC%B8%B5
292,1,복권나라,자동,충북 청주시 상당구 율량동 율량동 882-1,https://www.google.com/maps/search/?api=1&query=%EC%B6%A9%EB%B6%81%20%EC%B2%AD%EC%A3%BC%EC%8B%9C%20%EC%83%81%EB%8B%B9%EA%B5%AC%20%EC%9C%A8%EB%9F%89%EB%8F%99%20%EC%9C%A8%EB%9F%89%EB%8F%99%20882-1
292,1,덕산24시슈퍼,자동,경남 창원시 진해구 충장로 505,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%82%A8%20%EC%B0%BD%EC%9B%90%EC%8B%9C%20%EC%A7%84%ED%95%B4%EA%B5%AC%20%EC%B6%A9%EC%9E%A5%EB%A1%9C%20505
293,1,교통카드판매대,자동,서울 강동구 성내동  56-14 동인의원앞,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EA%B0%95%EB%8F%99%EA%B5%AC%20%EC%84%B1%EB%82%B4%EB%8F%99%20%2056-14%20%EB%8F%99%EC%9D%B8%EC%9D%98%EC%9B%90%EC%95%9E
293,1,경남마트,자동,서울 구로구 고척로52길 22 경남상가201호,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EA%B5%AC%EB%A1%9C%EA%B5%AC%20%EA%B3%A0%EC%B2%99%EB%A1%9C52%EA%B8%B8%2022%20%EA%B2%BD%EB%82%A8%EC%83%81%EA%B0%80201%ED%98%B8
293,1,오케이상사,자동,서울 서초구 반포동  19-3 센트럴시티내 100호매점,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EC%84%9C%EC%B4%88%EA%B5%AC%20%EB%B0%98%ED%8F%AC%EB%8F%99%20%2019-3%20%EC%84%BC%ED%8A%B8%EB%9F%B4%EC%8B%9C%ED%8B%B0%EB%82%B4%20100%ED%98%B8%EB%A7%A4%EC%A0%90
293,1,라이프25복권,자동,인천 부평구 산곡동  181-69 외1필지 1층,https://www.google.com/maps/search/?api=1&query=%EC%9D%B8%EC%B2%9C%20%EB%B6%80%ED%8F%89%EA%B5%AC%20%EC%82%B0%EA%B3%A1%EB%8F%99%20%20181-69%20%EC%99%B81%ED%95%84%EC%A7%80%201%EC%B8%B5
293,1,터미널 편의점 1층,자동,경기 수원시 권선구 권선동 권선동 1189 수원복합터미널 1301,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EC%88%98%EC%9B%90%EC%8B%9C%20%EA%B6%8C%EC%84%A0%EA%B5%AC%20%EA%B6%8C%EC%84%A0%EB%8F%99%20%EA%B6%8C%EC%84%A0%EB%8F%99%201189%20%EC%88%98%EC%9B%90%EB%B3%B5%ED%95%A9%ED%84%B0%EB%AF%B8%EB%84%90%201301
293,1,복권천국,자동,경남 양산시 중주동  693-2,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EB%82%A8%20%EC%96%91%EC%82%B0%EC%8B%9C%20%EC%A4%91%EC%A3%BC%EB%8F%99%20%20693-2
294,1,훼미리마트(수유대로),자동,서울 강북구 수유동  724-3,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%EC%88%98%EC%9C%A0%EB%8F%99%20%20724-3
294,1,동래중고악기수리,자동,부산 동래구 명륜로 163 중고악기1층,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%EB%8F%99%EB%9E%98%EA%B5%AC%20%EB%AA%85%EB%A5%9C%EB%A1%9C%20163%20%EC%A4%91%EA%B3%A0%EC%95%85%EA%B8%B01%EC%B8%B5
294,1,덕하복권명당,자동,울산 울주군 덕하로 238,https://www.google.com/maps/search/?api=1&query=%EC%9A%B8%EC%82%B0%20%EC%9A%B8%EC%A3%BC%EA%B5%B0%20%EB%8D%95%ED%95%98%EB%A1%9C%20238
294,1,참깨열쇠.복권,자동,전북 전주시 완산구 용리로 43 1층,https://www.google.com/maps/search/?api=1&query=%EC%A0%84%EB%B6%81%20%EC%A0%84%EC%A3%BC%EC%8B%9C%20%EC%99%84%EC%82%B0%EA%B5%AC%20%EC%9A%A9%EB%A6%AC%EB%A1%9C%2043%201%EC%B8%B5
296,1,노다지 복권방,수동,서울 도봉구 도봉동  623-1,https://www.google.com/maps/search/?api=1&query=%EC%84%9C%EC%9A%B8%20%EB%8F%84%EB%B4%89%EA%B5%AC%20%EB%8F%84%EB%B4%89%EB%8F%99%20%20623-1
296,1,행운복권,자동,부산 남구 석포로 132,https://www.google.com/maps/search/?api=1&query=%EB%B6%80%EC%82%B0%20%EB%82%A8%EA%B5%AC%20%EC%84%9D%ED%8F%AC%EB%A1%9C%20132
296,1,풍전수퍼,자동,경기 부천시 조마루로 428,https://www.google.com/maps/search/?api=1&query=%EA%B2%BD%EA%B8%B0%20%EB%B6%80%EC%B2%9C%EC%8B%9C%20%EC%A1%B0%EB%A7%88%EB%A3%A8%EB%A1%9C%20428
